id_del_proceso,referencia_del_proceso,entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,modalidad_de_contratacion,modalidad_corta,tipo_de_contrato,nombre_del_procedimiento,fecha_de_publicacion_del,fecha_adjudicacion,anio_adjudicacion,precio_base,valor_total_adjudicacion,respuestas_al_procedimiento,proveedores_unicos_con,proveedores_invitados,rango_oferentes,baja_competencia,nombre_del_proveedor,nit_del_proveedor_adjudicado,departamento_proveedor,ciudad_proveedor,estado_del_procedimiento,estado_resumen
CO1.REQ.8629419,IC 091 - 2025,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,900958564,Distrito Capital de Bogotá,Bogotá,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Suministros,SUMINISTRO DE INSUMOS PARA ACTIVIDADES DESARROLLADAS EN LOS SERVICIOS DE ATENCIÓN PRE HOSPITALARIA; ENFERMERIA; ESTERLIZACIÓN; LABORATORIO; ODONTOLOGIA; LACTARIO; FARMACIA; REQUERIDOS PARA LA ATENCIÓN,2025-07-25,2025-08-15,2025.0,16000000,16000000,1,1,0,1 oferente,1,SUMINISTRO DE PAPELERIA Y ARTES GRAFICAS,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.9171869,AI-LP-2695-2025 (Presentación de oferta),ALCALDIA  MUNICIPIO DE IBAGUE*,800113389,Tolima,Ibagué,Territorial,Licitación pública,Licitación Pública,Seguros,SEGUROS (Presentación de oferta),2025-10-29,2025-11-20,2025.0,2199465428,90000000,7,7,0,6+ oferentes,0,POSITIVA COMPAÑIA DE SEGUROS S.A,860011153,Distrito Capital de Bogotá,Bogotá,Seleccionado,Adjudicado
CO1.REQ.7315028,MSE-MC-040-2024,MUNICIPIO DE SAN EDUARDO,891801282,Boyacá,San Eduardo,Territorial,Mínima cuantía,Mínima Cuantía,Prestación de servicios,SUMINISTRO DE BIENES Y SERVICIOS PARA EL FORTALECIMIENTO DE PROYECTOS PRODUCTIVOS Y APOYO LOGÍSTICO PARA CONMEMORACIÓN DE LAS PERSONAS CARACTERIZADAS COMO  VÍCTIMAS DEL MUNICIPIO DE SAN EDUARDO - BOYA,2024-12-12,2024-12-17,2024.0,6980000,6978851,1,1,0,1 oferente,1,JORGE AUGUSTO PINILLA RODRIGUEZ,No Definido,Boyacá,No Definido,Seleccionado,Adjudicado
CO1.REQ.3774125,4146.010.32.1.0660.2022,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,890399011,Valle del Cauca,Cali,Territorial,Contratación Directa (con ofertas),Directa (ofertas),Otro,Atención integral habitante de y en calle,2022-12-29,2022-12-29,2022.0,3778265759,3778265759,0,0,24,Sin ofertas,1,EMPRESA SOCIAL DEL ESTADO HOSPITAL GERIATRICO Y ANCIANATO SAN MIGUEL 12,890303448,Valle del Cauca,Cali,Seleccionado,Adjudicado
CO1.REQ.4766241,LP-DEO-SGI-029-2023 (Presentación de oferta),INVIAS,800215807,Distrito Capital de Bogotá,Bogotá,Nacional,Licitación pública,Licitación Pública,Prestación de servicios,MANTENIMIENTO RUTINARIO CAUCA GRUPO 1  (Presentación de oferta),2023-06-28,2023-08-29,2023.0,2543139412,176721485,32,32,0,6+ oferentes,0,COOPERATIVA DE TRABAJO ASOCIADO EL PRADO,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.9119694,RE-111B-37-2025,DEPARTAMENTO DE ANTIOQUIA//,890900286,Antioquia,Medellín,Territorial,Contratación Directa (con ofertas),Directa (ofertas),Otro,APOYAR AL MUNICIPIO DE PUERTO TRIUNFO; CON EL SUMINISTRO DE MATERIALES POR PARTE DEL DEPARTAMENTO DE ANTIOQUIA PARA LLEVAR A CABO EL MEJORAMIENTO DE VÍAS TERCIARIAS UBICADAS EN EL MUNICIPIO ASOCIADO,2025-10-21,2025-10-24,2025.0,70000000,70000000,1,1,1,1 oferente,1,MUNICIPIO DE PUERTO TRIUNFO,890983906,Antioquia,Puerto Triunfo,Seleccionado,Adjudicado
CO1.REQ.7901632,MC-006-2025,IDS,890500890,Norte de Santander,Cúcuta,Territorial,Mínima cuantía,Mínima Cuantía,Prestación de servicios,SERVICIOS DE VIGILANCIA Y SEGURIDAD PRIVADA A LAS SEDES DEL IDS,2025-03-05,2025-03-11,2025.0,37800000,37635720,1,1,0,1 oferente,1,TIGERS JOB LTDA,834000922,Norte de Santander,Cúcuta,Seleccionado,Adjudicado
CO1.REQ.383686,DTPA-IP-NACION-04-18,PARQUES NACIONALES NATURALES- DIRECCION TERRITORIAL PACIFICO,805003737,Antioquia,Medellín,Nacional,Mínima cuantía,Mínima Cuantía,Compraventa,DTPA-IP-NACION-04-18,2018-03-13,2018-03-22,2018.0,0,4992000,1,1,0,1 oferente,1,CORREDOR DEL PACIFICO SAS,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.8545233,SDH-SAMC-0002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SECRETARIA DISTRITAL DE HACIENDA,899999061,Distrito Capital de Bogotá,No Definido,Territorial,Selección Abreviada de Menor Cuantía,Menor Cuantía,Prestación de servicios,Prestar los servicios para adelantar los procesos de selección basados en el mérito mediante procedimientos y medios técnicos objetivos e imparciales; que permitan la participación en igualdad de cond,2025-07-10,2025-07-30,2025.0,301210000,293660000,2,2,5,2-5 oferentes,0,UdeC (Proveedor),890480123,Bolívar,Cartagena,Seleccionado,Adjudicado
CO1.REQ.7983951,INVITACIÓN No. 005 DE 2025,ESE HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCION VALLE DE TENZA,900004894,Boyacá,Guateque,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Suministros,SUMINISTRO DE MATERIAL MEDICO QUIRURGICO,2025-03-18,2025-04-23,2025.0,300000000,25683792,12,12,0,6+ oferentes,0,JEZA SOLUCIONES EMPRESARIALES SAS,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.2073057,4145.010.32.1.0301-2021 (Presentación de oferta),SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DISTRITAL DE SALUD DE CALI,890399011,Valle del Cauca,Cali,Territorial,Licitación pública,Licitación Pública,Prestación de servicios,Licitación Apoyo Gestion Riesgo Laboral (Presentación de oferta),2021-06-04,2021-07-06,2021.0,1200000000,1199969000,2,2,0,2-5 oferentes,0,CORPORACIÓN EMPRESARIAL COLOMBIANA DE LOGISTICA,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.8129566,SI-002-2025-HOMIL (Presentación de oferta),HOSPITAL MILITAR CENTRAL,830040256,Distrito Capital de Bogotá,No Definido,Nacional,Selección abreviada subasta inversa,Subasta Inversa,Suministros,INSUMOS MEDICO QUIRURGICOS  (Presentación de oferta),2025-04-16,2025-07-10,2025.0,5946017000,276485000,22,22,0,6+ oferentes,0,TECNOLOGIAS MEDICAS COLOMBIA SAS,900448208,Distrito Capital de Bogotá,No Definido,Seleccionado,Adjudicado
CO1.REQ.909627,CDC-MC-011-2019.,CONTRALORIA DISTRITAL DE CARTAGENA DE INDIAS,800194000,Bolívar,Cartagena,Territorial,Mínima cuantía,Mínima Cuantía,Prestación de servicios,PRESTACIÓN DE SERVICIOS POR MÍNIMA CUANTÍA PARA LA REVISIÓN; RECARGA Y EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EXTINTORES; Y ELEMENTOS DE SEGURIDAD INDUSTRIA Y RUTA DE EVACUACION PARA LA CONTR,2019-07-11,2019-07-18,2019.0,3704510,2178890,3,3,0,2-5 oferentes,0,SEGURIDAD Y SUMINISTROS AL DIA SAS,No Definido,Bolívar,Cartagena,Seleccionado,Adjudicado
CO1.REQ.2291634,SIE No. 12 DE 2021 BOLSA DE HORAS SISTEMA DE INFOR (Presentación de oferta),MINISTERIO DE JUSTICIA Y DEL DERECHO..,900457461,Distrito Capital de Bogotá,No Definido,Nacional,Selección abreviada subasta inversa,Subasta Inversa,Prestación de servicios,SIE No. 12 DE 2021 BOLSA DE HORAS SISTEMA DE INFORMACIÓN SIIJT (Presentación de oferta),2021-09-07,2021-09-29,2021.0,737814733,737800700,2,2,0,2-5 oferentes,0,APICOM SAS,830105984,Distrito Capital de Bogotá,Bogotá,Seleccionado,Adjudicado
CO1.REQ.124323,DIR GENERAL CONTRATCION DIRECTA OPS 007-2017,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO INPEC+,800215546,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación Directa (con ofertas),Directa (ofertas),Prestación de servicios,EFRAIN OSWALDO ARAGON SANCHEZ,2017-01-19,2017-01-19,2017.0,105000000,105000000,1,1,1,1 oferente,1,EFRAIN OSWALDO ARAGON SANCHEZ,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.1475064,PN UPRES MIC 201 2020,UNIDAD PRESTADORA DE SALUD META POLICÍA NACIONAL,901361398,Meta,Villavicencio,Nacional,Mínima cuantía,Mínima Cuantía,Prestación de servicios,EXAMENES DE ELECTROCARDIOGRAMA,2020-09-03,2020-10-08,2020.0,3553722,2223000,2,2,0,2-5 oferentes,0,INSTITUTO DE DIAGNÓSTICO MÉDICO S.A,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.8850337,SASP1325 (Presentación de oferta),INSTITUTO DEPARTAMENTAL DE SALUD DE NARIÑO,891280001,Nariño,No Definido,Territorial,Selección abreviada subasta inversa,Subasta Inversa,Compraventa,REACTIVOS (Presentación de oferta),2025-09-03,2025-10-06,2025.0,854150195,7447020,19,15,0,6+ oferentes,0,Avántika Colombia S.A.S,890101977,Distrito Capital de Bogotá,Bogotá,Seleccionado,Adjudicado
CO1.REQ.5358797,SAMC-003-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GINEBRA,800100520,Valle del Cauca,Ginebra,Territorial,Selección Abreviada de Menor Cuantía,Menor Cuantía,Obra,CONSTRUCCION DE GAVIONES Y BATEA PARA CONTENCIÓN DE VÍA TERCIARIA EN ZONA RURAL VEREDA NOVILLERA ALTA DEL MUNICIPIO DE GINEBRA -VALLE DEL CAUCA (Manifestación de interés (Menor Cuantía)) (Presentación,2023-11-29,2023-12-11,2023.0,151795122,140751085,1,1,10,1 oferente,1,CONSORCIO SEBASTIAN,No Definido,No Definido,Pereira,Seleccionado,Adjudicado
CO1.REQ.3270718,PN ECSAN MI 042 2022,ECSAN,8001275088,Distrito Capital de Bogotá,Bogotá,Nacional,Mínima cuantía,Mínima Cuantía,Compraventa,ADQUISICIÓN DE SUDADERAS Y UNIFORMES PARA EL PERSONAL DE DEPORTISTAS,2022-08-26,2022-09-19,2022.0,45998715,34499037,5,5,0,2-5 oferentes,0,LITTLE MONKEY BTL SAS,900984675,Distrito Capital de Bogotá,Bogotá,Seleccionado,Adjudicado
CO1.REQ.2123844,SAMC-015-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"INSTITUTO DE HIDROLOGIA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES",830000602,Distrito Capital de Bogotá,Bogotá,Nacional,Selección Abreviada de Menor Cuantía,Menor Cuantía,Prestación de servicios,Prestar los servicios para Efectuar el mantenimiento integral de los Lotes A y B del huerto semillero del Parque La Florida y del huerto semillero de Eucalyptus globulus de Duitama durante el año 2021,2021-07-01,2021-07-23,2021.0,134846564,104416216,3,2,10,2-5 oferentes,0,SIPCO SAS,900340270,Distrito Capital de Bogotá,No Definido,Seleccionado,Adjudicado
CO1.REQ.892168,CP-013-2019,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,900959051,Distrito Capital de Bogotá,No Definido,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Otro,SUMINISTRO DE MATERIAL MÉDICO QUIRÚRGICO,2019-06-18,2019-08-12,2019.0,2045270393,258236,33,33,0,6+ oferentes,0,CONVATEC COLOMBIA LTDA,900218736,Distrito Capital de Bogotá,No Definido,Seleccionado,Fase de ofertas
CO1.REQ.4429910,PN DIRAF MIC 122 2023,DILOF,800141397,Distrito Capital de Bogotá,Bogotá,Nacional,Mínima cuantía,Mínima Cuantía,Compraventa,ADQUISICIÓN DE BASTONES PARA OFICIAL GENERAL,2023-04-24,2023-05-23,2023.0,15723680,15399993,2,2,0,2-5 oferentes,0,MEDALLAS COLOMBIANAS,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.481726,SMC-31-2018,MINISTERIO DE MINAS Y ENERGIA,899999022,Distrito Capital de Bogotá,Bogotá,Nacional,Mínima cuantía,Mínima Cuantía,Prestación de servicios,Mantenimiento preventivo,2018-07-06,2018-07-18,2018.0,0,76175864,8,8,0,6+ oferentes,0,CENTRO CAR 19 LIMITADA,800250589,Distrito Capital de Bogotá,No Definido,Seleccionado,Fase de ofertas
CO1.REQ.2549814,CMA-DTE-SEP-196-2021 (Presentación de oferta),INVIAS,800215807,Distrito Capital de Bogotá,Bogotá,Nacional,Concurso de méritos abierto,Concurso Méritos,Interventoría,INTERVENTORÍA TÉCNICA;ADMINISTRATIVA;FINANCIERA Y AMBIENTAL PARA EL MANTENIMIENTO Y MEJORAMIENTO DE VÍAS TERCIARIAS MUNICIPIOS DEL NOROCCIDENTE DE COLOMBIA DEL PROGRAMA  COLOMBIA RURAL -LOTES 1 AL 13,2021-12-31,2022-03-24,2022.0,44639206002,4741062245,101,101,0,6+ oferentes,0,CONSORCIO COLOMBIA RURAL 2022,No Definido,No Definido,Barranquilla,Seleccionado,Adjudicado
CO1.REQ.1993420,048-MDN-DIGSA-DISAN-ESM1034-ARC-2021,DISPENSARIO MEDICO NIVEL II  BARRANQUILLA,901540734,Atlántico,Barranquilla,Nacional,Mínima cuantía,Mínima Cuantía,Prestación de servicios,PRESTACIÓN DE SERVICIOS DE LAVANDERÍA; A TODO COSTO; DE LA DOTACIÓN MÉDICO-QUIRÚRGICA DEL ESTABLECIMIENTO DE SANIDAD MILITAR 1034 EN BARRANQUILLA.,2021-04-26,2021-05-04,2021.0,5529426,5529426,1,1,0,1 oferente,1,LAVANDERIA UNIVERSAL SAS,802023177,Atlántico,No Definido,Seleccionado,Adjudicado
CO1.REQ.906812,MC-225-GINRED4-2019,Grupo Intendencia Regional Caribe,806006269,Bolívar,Cartagena,Nacional,Mínima cuantía,Mínima Cuantía,Compraventa,SUMINISTRO DE REPUESTOS PARA LOS BUQUES OCEANOGRAFICOS,2019-07-08,2019-07-18,2019.0,47975454,47974774,1,1,0,1 oferente,1,GEOATLANTICO,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.644910,MT-SG-CA-002-18,MUNICIPIO DE TIBÚ,800070682,Norte de Santander,Tibú,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Otro,Fortalecimiento e implementación de estrategias para la atención integral de la población en situación de discapacidad del municipio de Tibú norte de Santander.,2018-12-05,2018-12-14,2018.0,105000000,105000000,1,1,0,1 oferente,1,FUNDACION EL CIRINEO DE TIBU,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.1702387,ESAL-MS012021,MPIO DE STA MARIA,800029386,Boyacá,Santa María,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Decreto 092 de 2017,BRINDAR ALIMENTACIÓN ESCOLAR A LOS ESTUDIANTES MATRICULADOS EN INSTITUCIONES EDUCATIVAS OFICIALES  DEL MUNICIPIO DE SANTA MARÍA BOYACA; DE ACUERDO CON LOS LINEAMIENTOS TÉCNICO ADMINISTRATIVOS VIGENTE,2021-01-13,2021-01-22,2021.0,154741770,154477800,1,1,0,1 oferente,1,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.547212,LP-008-2018 (),FONDO ROTATORIO DE LA POLICIA NACIONAL,860020227,Distrito Capital de Bogotá,Bogotá,Nacional,Licitación pública,Licitación Pública,Compraventa,ADQUISICIÓN; INSTALACIÓN Y PUESTA EN FUNCIONAMIENTO DE EQUIPOS MÉDICOS PARA EL SERVICIO DE SALAS DE CIRUGÍA; UROLOGÍA; OFTALMOLOGÍA; CARDIOLOGÍA; MEDICINA NUCLEAR; GINECO-OBSTRETICIA DEL ESPHA HOSPITA,2018-09-06,2018-11-01,2018.0,3766027347,17400000,11,11,0,6+ oferentes,0,U.T.QUIRURGIL-PROKONTROL,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.2423078,PS-MC-010-FLOR-CAU-2021,ALCALDIA DE FLORENCIA CAUCA,800188492,Cauca,Florencia,Territorial,Mínima cuantía,Mínima Cuantía,Obra,CONSTRUCCIÓN PAVIMENTO RÍGIDO EN LA CALLE DEL SECTOR ESCUELA DEL CENTRO POBLADO DE MARSELLA,2021-11-03,2021-11-16,2021.0,25253442,24748373,2,2,0,2-5 oferentes,0,NIKANDRO MUÑOZ,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.2343529,ICBF-MC-004-2021CES,ICBF REGIONAL CESAR,899999239,Cesar,Valledupar,Nacional,Mínima cuantía,Mínima Cuantía,Prestación de servicios,MANTENIMIENTO DE AIRES ACONDICIONADOS,2021-09-29,2021-10-26,2021.0,76000000,76000000,8,8,0,6+ oferentes,0,INGENIEROS CONSTRUCTORES AMBIENTALES Y SANITARIOS SAS,900385205,Cesar,Valledupar,Seleccionado,Adjudicado
CO1.REQ.2271012,MIC-093-2021,MUNICIPIO DE MANIZALES,890801053,Caldas,Manizales,Territorial,Mínima cuantía,Mínima Cuantía,Prestación de servicios,EXAMENES DE LABORATORIO PARA LOS FUNCIONARIOS DE LA ADMINISTRACION PARA EL INGRESO COMO PERIODICOS,2021-08-31,2021-09-13,2021.0,17997500,14076000,1,1,0,1 oferente,1,SISTEMAS INTEGRADOS DE SALUD OCUPACIONAL Y MEDICINA LABORAL SAS,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.5230627,294LP-CENACAVIACION-2023  (Presentación de oferta),CENAC AVIACION,830039207,Distrito Capital de Bogotá,No Definido,Nacional,Selección abreviada subasta inversa,Subasta Inversa,Suministros,SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN TIPO JET A-1 (Presentación de oferta),2023-11-01,2023-12-07,2023.0,32000000000,77471213,7,7,0,6+ oferentes,0,ORGANIZACION TERPEL S.A.,No Definido,Distrito Capital de Bogotá,No Definido,Seleccionado,Adjudicado
CO1.REQ.2921858,DADI-MIC-0003-2022,GOBERNACION DEL VALLE DEL CAUCA - DADI,8903990295,Valle del Cauca,Cali,Territorial,Mínima cuantía,Mínima Cuantía,Suministros,Ferretería,2022-02-28,2022-03-09,2022.0,99827064,71826640,5,5,0,2-5 oferentes,0,FERREINDUSTRIAL,No Definido,Valle del Cauca,Cali,Seleccionado,Adjudicado
CO1.REQ.568731,FDLAN-MC-008-2018,ALCALDIA LOCAL DE ANTONIO NARIÑO,899999061,Distrito Capital de Bogotá,Bogotá,Territorial,Mínima cuantía,Mínima Cuantía,Compraventa,ADQUISICIÓN DE CARPETAS Y CAJAS DE ARCHIVO; Y DEMAS ELEMENTOS PARA DESARROLLAR LAS ACTIVIDADES DE GESTIÓN DOCUMENTAL DEL FONDO DE DESARROLLO LOCAL DE ANTONIO NARIÑO,2018-09-28,2018-10-26,2018.0,6327680,4031720,5,5,0,2-5 oferentes,0,FORMARCHIVOS Y SUMINISTROS S.A.S.,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.3462576,2210051183,MUNICIPIO DE MANIZALES,890801053,Caldas,Manizales,Territorial,Contratación Directa (con ofertas),Directa (ofertas),Otro,REALIZAR LAS ACTIVIDADES DEL PLAN DE INTERVENCIONES COLECTIVAS PARA EL MUNICIPIO DE MANIZALES; SERVICIOS DE SALUD AMIGABLES PARA JOVENES Y ENTORNOS SALUDABLES,2022-10-07,2022-10-07,2022.0,62200000,62200000,0,0,395,Sin ofertas,1,ATENCION SEGURIDAD SOCIAL BIENESTAR SALUD EMPRESA DEL ESTADO,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.7741187,MC 012-006-2025,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,899999162,Distrito Capital de Bogotá,Bogotá,Nacional,Mínima cuantía,Mínima Cuantía,Prestación de servicios,SERVICIO DE EXÁMENES MÉDICOS OCUPACIONALES PERIÓDICOS; EXÁMENES DE INGRESO; RETIRO; POST INCAPACIDAD; EXÁMENES PARA TRABAJO EN ALTURAS; TEST DE CONDUCCIÓN MOTORA; ANÁLISIS DE PUESTOS DE TRABAJO OSTEOM,2025-02-13,2025-02-21,2025.0,9000000,8343223,3,3,0,2-5 oferentes,0,PREVER SST S.A.S.,No Definido,Valle del Cauca,Cali,Abierto,Adjudicado
CO1.REQ.690940,LP 007-092-2018 (Presentación de oferta),AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,899999162,Distrito Capital de Bogotá,Bogotá,Nacional,Licitación pública,Licitación Pública,Suministros,Suministro de frutas y veduras (Presentación de oferta),2019-01-15,2019-02-13,2019.0,780000000,870000000,2,2,0,2-5 oferentes,0,Distribuidora Antioqueña AM,No Definido,Antioquia,Medellín,Seleccionado,Adjudicado
CO1.REQ.852353,024-ARC-CBACAIM4-2019 (Fase de Selección (Presentación de ofertas)),ARMADA NACIONAL BATALLON DE COMANDO Y APOYO DE INFANTERIA DE MARINA No 4,800141667,Nariño,Tumaco,Nacional,Licitación pública Obra Publica,Licitación Obra Pública,Obra,CONTRATAR EL MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO Y/O RECUPERATIVO DE MANERA INTEGRAL Y A TODO COSTO; POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS Y  SIN FÓRMULA DE REAJUSTE; DE LAS INSTALACIONES (VIV,2019-05-03,2019-06-11,2019.0,2166300000,2120676429,39,39,0,6+ oferentes,0,BCS INGENIERIA Y PROYECTOS S.A.S,No Definido,No Definido,No Definido,Seleccionado,Fase de Selección (Presentación de ofertas)
CO1.REQ.8232547,SASP0325 (Presentación de oferta),INSTITUTO DEPARTAMENTAL DE SALUD DE NARIÑO,891280001,Nariño,No Definido,Territorial,Selección abreviada subasta inversa,Subasta Inversa,Suministros,SUMINISTRO DE REACTIVOS (Presentación de oferta),2025-05-08,2025-06-24,2025.0,338595892,550200,16,16,0,6+ oferentes,0,Scientific Products SAS,805014913,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.1219556,DADEP-CD-131-2020,DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORIA DEL ESPACIO PUBLICO,899999061,Distrito Capital de Bogotá,Bogotá,Territorial,Contratación Directa (con ofertas),Directa (ofertas),Suministros,CONTRATO DE PRESTACIÓN DE SERVICIO DE INTERNET,2020-03-27,2020-04-02,2020.0,67412310,67412310,1,1,1,1 oferente,1,ETB SA ESP,899999115,Distrito Capital de Bogotá,Bogotá,Seleccionado,Adjudicado
CO1.REQ.6700910,ED-CM-24-02 (Presentación de oferta),DEPARTAMENTO DE SANTANDER,890201235,Santander,Bucaramanga,Territorial,Concurso de méritos abierto,Concurso Méritos,Interventoría,INTERVENTORÍA ADMINISTRATIVA; TÉCNICA; FINANCIERA Y JURÍDICA  (Presentación de oferta),2024-08-21,2024-09-16,2024.0,5180514428,5180514417,4,4,0,2-5 oferentes,0,CONSORCIO AS SANTANDER 2025,901872067,No Definido,Bucaramanga,Seleccionado,Adjudicado
CO1.REQ.5346508,LP-024-2023-HOMIL (Presentación de oferta),HOSPITAL MILITAR CENTRAL,830040256,Distrito Capital de Bogotá,No Definido,Nacional,Licitación pública,Licitación Pública,Suministros,SUMINISTRO DE MATERIAL DE OSTEOSINTESIS E INSUMOS QUIRURGICOS CON APOYO TECNOLOGICO PARA EL HOSPITAL MILITAR CENTRAL (Presentación de oferta),2023-11-27,2023-12-27,2023.0,58762527500,910819176,26,26,0,6+ oferentes,0,QNA MEDICAL SAS,900691119,Atlántico,Barranquilla,Seleccionado,Adjudicado
CO1.REQ.592672,SASI-347-CENACAVIACION-2018 (Presentación de oferta),CENAC AVIACION,830039207,Distrito Capital de Bogotá,No Definido,Nacional,Selección abreviada subasta inversa,Subasta Inversa,Suministros,ADQUISICIÓN Y SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN TIPO JET A-1 PARA LAS AERONAVES DEL EJÉRCITO NACIONAL;  AERONAVES ESTATALES QUE POR INTERMEDIO DE COOPERACIÓN CUANDO ASI LO REQUIERAN (Presentación,2018-10-22,2018-11-22,2018.0,13046954161,53198,7,7,0,6+ oferentes,0,ENERGIZAR S.A.S.,830095617,Distrito Capital de Bogotá,No Definido,Abierto,Adjudicado
CO1.REQ.907942,011-050-2019 PESCADO (Presentación de oferta),AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,899999162,Distrito Capital de Bogotá,Bogotá,Nacional,Selección abreviada subasta inversa,Subasta Inversa,Suministros,011-050-2019 PESCADO (Presentación de oferta),2019-07-09,2019-11-07,2019.0,129184560,13800,1,1,0,1 oferente,1,COMPAÑIA PESQUERA DEL MAR SAS,No Definido,No Definido,No Definido,Seleccionado,Adjudicado
CO1.REQ.4243675,SVO-GGAS-007-2023,EMPRESA DE ENERGÍA DE CASANARE S.A. E.S.P.,844004576,Casanare,Yopal,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Otro,INTERVENTORIA GAS PAZ DE ARIPORO,2023-03-10,2023-03-24,2023.0,1249676501,1249658334,1,1,0,1 oferente,1,CONSORCIO INTER GAS PAZ 2023,No Definido,No Definido,Yopal,Seleccionado,Adjudicado
CO1.REQ.2208811,PN DISAN SA 006 2021 (Presentación de oferta),DIRECCION DE SANIDAD DE LA POLICIA NACIONAL - DISAN PONAL,830041314,Distrito Capital de Bogotá,No Definido,Nacional,Selección abreviada subasta inversa,Subasta Inversa,Suministros,SUMINISTRO DE INSUMOS Y REACTIVOS PARA LOS LABORATORIOS CLÍNICOS DE LOS ESTABLECIMIENTOS DE SANIDAD DE LA DIRECCIÓN DE SANIDAD DE LA POLICÍA NACIONAL (Presentación de oferta),2021-08-04,2021-09-14,2021.0,5290931191,183367800,9,9,0,6+ oferentes,0,PRODUCTOS ROCHE S.A.,860003216,Distrito Capital de Bogotá,No Definido,Seleccionado,Adjudicado
CO1.REQ.1664827,MIN-072-II DEL 2020,ALCALDIA MUNICIPIO DE QUIBDO,891680011,Chocó,Quibdó,Territorial,Mínima cuantía,Mínima Cuantía,Compraventa,SUMINISTRO KITS DE INTEGRIDAD,2020-12-18,2020-12-29,2020.0,39000000,35100000,2,2,0,2-5 oferentes,0,karen ledesma,No Definido,Chocó,Quibdó,Seleccionado,Adjudicado
CO1.REQ.3200532,IC-423-2022,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,900959048,Distrito Capital de Bogotá,No Definido,Territorial,Contratación régimen especial (con ofertas),Rég. Especial (ofertas),Otro,SUMINISTRO DE INSUMOS Y DISPOSITIVOS MÉDICO QUIRÚRGICOS PARA LAS DIFERENTES ESPECIALIDADES DE ACUERDO CON LA DESCRIPCIÓN DEL ANEXO TÉCNICO; CON EL APOYO TECNOLÓGICO REQUERIDO; PARA LA NORMAL PRESTACIÓ,2022-08-05,2022-09-16,2022.0,700000000,5021492,23,23,0,6+ oferentes,0,LIFESUMIMED SAS,900240177,Atlántico,Barranquilla,Seleccionado,Adjudicado
